jobTitle,categoriesName,locations,employment,salaryMin,salaryMax,salary_mid,main_category,main_location,salaryMin_scaled,salaryMax_scaled,salary_mid_scaled
ENGINEER ARSITEKTUR,"Bangunan/Konstruksi,Arsitek/Desain Interior",Sumatera Utara,Contract,9000000.0,10500000.0,9750000.0,Bangunan/Konstruksi,Sumatera Utara,0.1842105263157895,0.17536534446764093,0.17927823050058206
IT Support,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database","Yogyakarta,Semarang",Full-time,2000000.0,2800000.0,2400000.0,Komputer/Teknologi Informasi,Yogyakarta,0.0,0.014613778705636744,0.008149010477299184
Sales Engineer,"Penjualan / Pemasaran,Penjualan Ritel",Jakarta Raya,Full-time,4500000.0,7000000.0,5750000.0,Penjualan / Pemasaran,Jakarta Raya,0.06578947368421054,0.10229645093945719,0.0861466821885914
Data Excel Management,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Jakarta Raya,Full-time,11000000.0,15000000.0,13000000.0,Sumber Daya Manusia/Personalia,Jakarta Raya,0.2368421052631579,0.26931106471816285,0.25494761350407447
SUPERVISOR ARSITEKTUR,"Bangunan/Konstruksi,Arsitek/Desain Interior",Sumatera Utara,Contract,6500000.0,7500000.0,7000000.0,Bangunan/Konstruksi,Sumatera Utara,0.11842105263157895,0.11273486430062629,0.11525029103608847
Sales Representative,"Penjualan / Pemasaran,Penjualan Ritel",Jakarta Raya,Full-time,4200000.0,6000000.0,5100000.0,Penjualan / Pemasaran,Jakarta Raya,0.057894736842105256,0.08141962421711899,0.07101280558789289
Sales Promotion Transpark Cibubur dan Bintaro,"Penjualan / Pemasaran,Penjualan Ritel","Jakarta Raya,Tangerang",Contract,4500000.0,4600000.0,4550000.0,Penjualan / Pemasaran,Jakarta Raya,0.06578947368421054,0.05219206680584552,0.05820721769499417
ARCHITECT PROJECT - Samarinda,"Bangunan/Konstruksi,Arsitek/Desain Interior",Samarinda,Full-time,6000000.0,7800000.0,6900000.0,Bangunan/Konstruksi,Samarinda,0.10526315789473684,0.11899791231732776,0.1129220023282887
Mandarin Translator,"Lainnya,Jurnalis/Editor",Jakarta Utara,Full-time,7000000.0,10000000.0,8500000.0,Lainnya,Jakarta Utara,0.13157894736842107,0.16492693110647183,0.15017462165308498
Finance Accounting Supervisor,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Jakarta Timur,Full-time,4500000.0,7000000.0,5750000.0,Akuntansi / Keuangan,Jakarta Timur,0.06578947368421054,0.10229645093945719,0.0861466821885914
Nurse (Mall Artha Gading),"Layanan Kesehatan,Praktisi/Asisten Medis",Jakarta Utara,Full-time,2800000.0,3920000.0,3360000.0,Layanan Kesehatan,Jakarta Utara,0.02105263157894737,0.03799582463465554,0.03050058207217695
QRIS Consultant,"Penjualan / Pemasaran,Penjualan Ritel",Jawa Barat,Full-time,3800000.0,5320000.0,4560000.0,Penjualan / Pemasaran,Jawa Barat,0.04736842105263158,0.06722338204592901,0.05844004656577415
Sales Online,"Penjualan / Pemasaran,Telesales/Telemarketing",Jakarta Utara,Full-time,6000000.0,8000000.0,7000000.0,Penjualan / Pemasaran,Jakarta Utara,0.10526315789473684,0.1231732776617954,0.11525029103608847
Sales Staff (ID 536315),"Penjualan / Pemasaran,Penjualan - Korporasi",Jakarta Raya,Full-time,3645000.0,6600000.0,5122500.0,Penjualan / Pemasaran,Jakarta Raya,0.043289473684210523,0.09394572025052192,0.07153667054714785
IT Project Manager (Web Development),"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Raya,Part-time,10000000.0,14000000.0,12000000.0,Komputer/Teknologi Informasi,Jakarta Raya,0.21052631578947367,0.24843423799582462,0.23166472642607683
Mandarin Translator,"Lainnya,Jurnalis/Editor",Jakarta Raya,Full-time,7000000.0,10000000.0,8500000.0,Lainnya,Jakarta Raya,0.13157894736842107,0.16492693110647183,0.15017462165308498
General Manager,"Sumber Daya Manusia/Personalia,Top Management / Manajemen Tingkat Atas",Tangerang,Full-time,18000000.0,25000000.0,21500000.0,Sumber Daya Manusia/Personalia,Tangerang,0.4210526315789474,0.47807933194154495,0.4528521536670547
Accounting Manager,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Jakarta Raya,Full-time,8000000.0,10000000.0,9000000.0,Akuntansi / Keuangan,Jakarta Raya,0.15789473684210528,0.16492693110647183,0.1618160651920838
Head Chef,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Banten,Contract,6000000.0,10000000.0,8000000.0,Hotel/Restoran,Banten,0.10526315789473684,0.16492693110647183,0.13853317811408614
Food Processing Staff (MANDARIN SPEAKING),"Sains,Teknologi Makanan/Ahli Gizi",Jakarta Barat,Full-time,6000000.0,10000000.0,8000000.0,Sains,Jakarta Barat,0.10526315789473684,0.16492693110647183,0.13853317811408614
Marketing Strategist,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Jakarta Utara,Full-time,6000000.0,8000000.0,7000000.0,Penjualan / Pemasaran,Jakarta Utara,0.10526315789473684,0.1231732776617954,0.11525029103608847
Bancassurance Advisor Jakarta,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",Jakarta Raya,Full-time,3750000.0,5250000.0,4500000.0,Penjualan / Pemasaran,Jakarta Raya,0.046052631578947366,0.06576200417536535,0.057043073341094284
ADMIN PAYROLL,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Jakarta Raya,Full-time,6000000.0,7000000.0,6500000.0,Sumber Daya Manusia/Personalia,Jakarta Raya,0.10526315789473684,0.10229645093945719,0.10360884749708962
Apoteker,"Layanan Kesehatan,Farmasi",Jawa Tengah,Full-time,2000000.0,2800000.0,2400000.0,Layanan Kesehatan,Jawa Tengah,0.0,0.014613778705636744,0.008149010477299184
Assistant Digital Marketing Manager - Shinkenjuku,"Penjualan / Pemasaran,Digital Marketing",Jakarta Selatan,Full-time,9000000.0,11000000.0,10000000.0,Penjualan / Pemasaran,Jakarta Selatan,0.1842105263157895,0.18580375782881003,0.1850989522700815
Sales B2B,"Penjualan / Pemasaran,Telesales/Telemarketing",Jakarta Utara,Full-time,10000000.0,15000000.0,12500000.0,Penjualan / Pemasaran,Jakarta Utara,0.21052631578947367,0.26931106471816285,0.24330616996507565
Sales Kartu perdana,"Penjualan / Pemasaran,Penjualan Ritel",Jakarta Raya,Full-time,4000000.0,4500000.0,4250000.0,Penjualan / Pemasaran,Jakarta Raya,0.052631578947368425,0.0501043841336117,0.051222351571594875
Operation Planning Scheduling Supervisor,"Pelayanan,Logistik/Rantai Pasokan",Jakarta Utara,Full-time,7000000.0,12000000.0,9500000.0,Pelayanan,Jakarta Utara,0.13157894736842107,0.2066805845511482,0.17345750873108265
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Malang,Full-time,3000000.0,5200000.0,4100000.0,Penjualan / Pemasaran,Malang,0.026315789473684202,0.06471816283924844,0.047729918509895226
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Bandar Lampung,Full-time,3000000.0,4200000.0,3600000.0,Penjualan / Pemasaran,Bandar Lampung,0.026315789473684202,0.04384133611691023,0.03608847497089638
Refinery Operator,"Teknik,Teknik Kimia","Plot 2, Serasa Industrial Area, Brunei Muara",Full-time,7350000.0,12600000.0,9975000.0,Teknik,Plot 2,0.14078947368421055,0.21920668058455114,0.18451688009313155
Estimator,"Bangunan/Konstruksi,Arsitek/Desain Interior",Depok,Full-time,3500000.0,5000000.0,4250000.0,Bangunan/Konstruksi,Depok,0.03947368421052632,0.0605427974947808,0.051222351571594875
Full-Stack Developer,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Selatan,Contract,6000000.0,8000000.0,7000000.0,Komputer/Teknologi Informasi,Jakarta Selatan,0.10526315789473684,0.1231732776617954,0.11525029103608847
UI/UX Designer,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Selatan,Contract,6000000.0,8400000.0,7200000.0,Komputer/Teknologi Informasi,Jakarta Selatan,0.10526315789473684,0.1315240083507307,0.11990686845168799
Assistant Manager Restaurant,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Jakarta Raya,Full-time,5500000.0,7500000.0,6500000.0,Hotel/Restoran,Jakarta Raya,0.09210526315789475,0.11273486430062629,0.10360884749708962
Purchasing Junior Manager,"Manufaktur,Pembelian/Manajemen Material",Serang,Full-time,9200000.0,11200000.0,10200000.0,Manufaktur,Serang,0.18947368421052632,0.18997912317327767,0.18975552968568102
SALES EXECUTIVE TYRE - JAKARTA,"Penjualan / Pemasaran,Penjualan - Korporasi",Jakarta Raya,Full-time,4500000.0,5000000.0,4750000.0,Penjualan / Pemasaran,Jakarta Raya,0.06578947368421054,0.0605427974947808,0.0628637951105937
ELECTRICAL FO TECHNICIAN,"Teknik,Teknik Elektro","Jakarta Raya,Madura",Full-time,4500000.0,6300000.0,5400000.0,Teknik,Jakarta Raya,0.06578947368421054,0.08768267223382045,0.07799767171129221
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Jakarta Selatan,Full-time,3500000.0,4900000.0,4200000.0,Penjualan / Pemasaran,Jakarta Selatan,0.03947368421052632,0.05845511482254697,0.05005820721769499
Staff Mikrobiology,"Layanan Kesehatan,Farmasi",Bogor,Full-time,4000000.0,4169000.0,4084500.0,Layanan Kesehatan,Bogor,0.052631578947368425,0.043194154488517746,0.04736903376018626
Backend Engineer,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Raya,Full-time,6000000.0,7000000.0,6500000.0,Komputer/Teknologi Informasi,Jakarta Raya,0.10526315789473684,0.10229645093945719,0.10360884749708962
Sales Engineer,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",Bogor,Contract,3800000.0,5000000.0,4400000.0,Penjualan / Pemasaran,Bogor,0.04736842105263158,0.0605427974947808,0.05471478463329452
HR Supervisor,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Jambi,Full-time,7500000.0,8500000.0,8000000.0,Sumber Daya Manusia/Personalia,Jambi,0.14473684210526316,0.13361169102296452,0.13853317811408614
Marketing Support,"Penjualan / Pemasaran,Penjualan - Korporasi",Jakarta Barat,Full-time,5000000.0,6000000.0,5500000.0,Penjualan / Pemasaran,Jakarta Barat,0.07894736842105263,0.08141962421711899,0.08032596041909196
Finance Accounting Supervisor,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Tangerang,Full-time,6500000.0,9100000.0,7800000.0,Akuntansi / Keuangan,Tangerang,0.11842105263157895,0.14613778705636743,0.13387660069848661
Digital Marketing,"Penjualan / Pemasaran,Digital Marketing",Jakarta Utara,Full-time,3000000.0,6000000.0,4500000.0,Penjualan / Pemasaran,Jakarta Utara,0.026315789473684202,0.08141962421711899,0.057043073341094284
Executive Sales,"Penjualan / Pemasaran,Telesales/Telemarketing",Tangerang,Full-time,6000000.0,12000000.0,9000000.0,Penjualan / Pemasaran,Tangerang,0.10526315789473684,0.2066805845511482,0.1618160651920838
Dokter,"Layanan Kesehatan,Diagnosa/Lainnya",Jakarta Raya,Full-time,4000000.0,5000000.0,4500000.0,Layanan Kesehatan,Jakarta Raya,0.052631578947368425,0.0605427974947808,0.057043073341094284
Guru,"Pendidikan/Pelatihan,Pendidikan",Jakarta Pusat,Part-time,3750000.0,5250000.0,4500000.0,Pendidikan/Pelatihan,Jakarta Pusat,0.046052631578947366,0.06576200417536535,0.057043073341094284
FINANCE SUPERVISOR,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Jakarta Utara,Full-time,6500000.0,8000000.0,7250000.0,Akuntansi / Keuangan,Jakarta Utara,0.11842105263157895,0.1231732776617954,0.12107101280558788
"Bancassurance Consultant - (Penempatan MANOKWARI, SORONG, JAYAPURA)","Penjualan / Pemasaran,Penjualan - Jasa Keuangan",Sorong,Full-time,3000000.0,5000000.0,4000000.0,Penjualan / Pemasaran,Sorong,0.026315789473684202,0.0605427974947808,0.04540162980209545
App Engineer (iOS),"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Raya,Contract,40000000.0,50000000.0,45000000.0,Komputer/Teknologi Informasi,Jakarta Raya,0.9999999999999999,1.0,0.9999999999999999
Accounting Tax Officer,"Akuntansi / Keuangan,Audit Pajak",Jakarta Barat,Full-time,3000000.0,4500000.0,3750000.0,Akuntansi / Keuangan,Jakarta Barat,0.026315789473684202,0.0501043841336117,0.03958090803259604
Business Development Industry area Semarang,"Penjualan / Pemasaran,Penjualan - Korporasi",Jawa Tengah,Full-time,4500000.0,6300000.0,5400000.0,Penjualan / Pemasaran,Jawa Tengah,0.06578947368421054,0.08768267223382045,0.07799767171129221
TEKNISI LISTRIK,"Teknik,Teknik Elektro",Tangerang,Full-time,3000000.0,4200000.0,3600000.0,Teknik,Tangerang,0.026315789473684202,0.04384133611691023,0.03608847497089638
Marketing Corporate Executive,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Makassar,Full-time,3800000.0,4000000.0,3900000.0,Penjualan / Pemasaran,Makassar,0.04736842105263158,0.039665970772442584,0.04307334109429569
DIGITAL MARKETING,"Penjualan / Pemasaran,Digital Marketing",Jakarta Pusat,Full-time,4600000.0,6500000.0,5550000.0,Penjualan / Pemasaran,Jakarta Pusat,0.06842105263157894,0.09185803757828809,0.08149010477299184
HR Manager,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Surabaya,Contract,15000000.0,20000000.0,17500000.0,Sumber Daya Manusia/Personalia,Surabaya,0.34210526315789475,0.37369519832985393,0.359720605355064
Procurement Officer,"Manufaktur,Pembelian/Manajemen Material",Medan,Full-time,5000000.0,7000000.0,6000000.0,Manufaktur,Medan,0.07894736842105263,0.10229645093945719,0.0919674039580908
QA Engineer,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Raya,Contract,40000000.0,50000000.0,45000000.0,Komputer/Teknologi Informasi,Jakarta Raya,0.9999999999999999,1.0,0.9999999999999999
Accounting Administration,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan","Bali,Banten,Jakarta Raya,Jawa Barat,Jawa Tengah,Jawa Timur,Sulawesi Selatan,Sumatera Selatan,Sumatera Utara,Yogyakarta",Full-time,4500000.0,5000000.0,4750000.0,Akuntansi / Keuangan,Bali,0.06578947368421054,0.0605427974947808,0.0628637951105937
Content Creator,"Seni/Media/Komunikasi,Seni / Desain Kreatif",Medan,Full-time,3330000.0,4662000.0,3996000.0,Seni/Media/Komunikasi,Medan,0.034999999999999996,0.05348643006263048,0.04530849825378346
Staff HRD-GA,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Bandung,Full-time,3600000.0,5040000.0,4320000.0,Sumber Daya Manusia/Personalia,Bandung,0.042105263157894736,0.061377870563674324,0.05285215366705471
Accounting Staff,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Yogyakarta,Full-time,2000000.0,2700000.0,2350000.0,Akuntansi / Keuangan,Yogyakarta,0.0,0.01252609603340292,0.006984866123399297
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Tarakan,Full-time,3000000.0,5200000.0,4100000.0,Penjualan / Pemasaran,Tarakan,0.026315789473684202,0.06471816283924844,0.047729918509895226
Sales Marketing,"Penjualan / Pemasaran,Penjualan - Korporasi",Bandung,Full-time,3500000.0,5000000.0,4250000.0,Penjualan / Pemasaran,Bandung,0.03947368421052632,0.0605427974947808,0.051222351571594875
App Engineer (Android),"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Raya,Contract,40000000.0,50000000.0,45000000.0,Komputer/Teknologi Informasi,Jakarta Raya,0.9999999999999999,1.0,0.9999999999999999
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Pekanbaru,Full-time,3000000.0,4200000.0,3600000.0,Penjualan / Pemasaran,Pekanbaru,0.026315789473684202,0.04384133611691023,0.03608847497089638
Senior Backend Engineer,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Raya,Contract,40000000.0,50000000.0,45000000.0,Komputer/Teknologi Informasi,Jakarta Raya,0.9999999999999999,1.0,0.9999999999999999
Business Development Manager (Cosmetic),"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Bogor,Full-time,6000000.0,8400000.0,7200000.0,Penjualan / Pemasaran,Bogor,0.10526315789473684,0.1315240083507307,0.11990686845168799
IT Infrastructure,"Pelayanan,Teknikal Bantuan Pelanggan",Jakarta Raya,Full-time,4000000.0,4500000.0,4250000.0,Pelayanan,Jakarta Raya,0.052631578947368425,0.0501043841336117,0.051222351571594875
Innovation Engineering,"Teknik,Teknik Elektro",Bandung,Full-time,5000000.0,7000000.0,6000000.0,Teknik,Bandung,0.07894736842105263,0.10229645093945719,0.0919674039580908
Developer Engineer (Yogyakarta),"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Raya,Full-time,4000000.0,4500000.0,4250000.0,Komputer/Teknologi Informasi,Jakarta Raya,0.052631578947368425,0.0501043841336117,0.051222351571594875
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Palopo,Full-time,3000000.0,5200000.0,4100000.0,Penjualan / Pemasaran,Palopo,0.026315789473684202,0.06471816283924844,0.047729918509895226
Production Planning Inventory Control,"Manufaktur,Manufaktur",Bandung,Full-time,5000000.0,7000000.0,6000000.0,Manufaktur,Bandung,0.07894736842105263,0.10229645093945719,0.0919674039580908
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Balikpapan,Full-time,3000000.0,5200000.0,4100000.0,Penjualan / Pemasaran,Balikpapan,0.026315789473684202,0.06471816283924844,0.047729918509895226
Perawat Technical Support Produk Implant Spine,"Layanan Kesehatan,Praktisi/Asisten Medis",Jakarta Selatan,Full-time,4500000.0,6000000.0,5250000.0,Layanan Kesehatan,Jakarta Selatan,0.06578947368421054,0.08141962421711899,0.07450523864959255
Marketing Supervisor Alkes,"Penjualan / Pemasaran,Penjualan - Korporasi",Cikupa,Contract,4800000.0,5720000.0,5260000.0,Penjualan / Pemasaran,Cikupa,0.0736842105263158,0.07557411273486431,0.07473806752037251
Inside Sales - Enterprise Content Management Software,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jakarta Pusat,Full-time,6000000.0,9000000.0,7500000.0,Komputer/Teknologi Informasi,Jakarta Pusat,0.10526315789473684,0.14405010438413363,0.12689173457508732
Supervisor Interior Project,"Bangunan/Konstruksi,Arsitek/Desain Interior",Depok,Full-time,4000000.0,6000000.0,5000000.0,Bangunan/Konstruksi,Depok,0.052631578947368425,0.08141962421711899,0.06868451688009314
Sales Executive,"Penjualan / Pemasaran,Penjualan Ritel",Yogyakarta,Full-time,3000000.0,4200000.0,3600000.0,Penjualan / Pemasaran,Yogyakarta,0.026315789473684202,0.04384133611691023,0.03608847497089638
TL Maintenance,"Teknik,Teknik Elektro",Serang,Full-time,5000000.0,5500000.0,5250000.0,Teknik,Serang,0.07894736842105263,0.07098121085594991,0.07450523864959255
Production Manager,"Manufaktur,Manufaktur",Aceh,Full-time,25000000.0,27000000.0,26000000.0,Manufaktur,Aceh,0.6052631578947368,0.5198329853862214,0.5576251455180441
Sales marketing executive,"Bangunan/Konstruksi,Properti/Real Estate",Badung,Full-time,3500000.0,4900000.0,4200000.0,Bangunan/Konstruksi,Badung,0.03947368421052632,0.05845511482254697,0.05005820721769499
INTERIOR DESIGN MANAGER,"Bangunan/Konstruksi,Arsitek/Desain Interior",Jakarta Barat,Full-time,9000000.0,12600000.0,10800000.0,Bangunan/Konstruksi,Jakarta Barat,0.1842105263157895,0.21920668058455114,0.20372526193247964
Software Quality Control,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Jawa Timur,Full-time,4000000.0,5500000.0,4750000.0,Komputer/Teknologi Informasi,Jawa Timur,0.052631578947368425,0.07098121085594991,0.0628637951105937
Account Receivable,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Jakarta Raya,Full-time,4500000.0,6500000.0,5500000.0,Akuntansi / Keuangan,Jakarta Raya,0.06578947368421054,0.09185803757828809,0.08032596041909196
Business Development Manager,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Bogor,Full-time,7000000.0,9800000.0,8400000.0,Penjualan / Pemasaran,Bogor,0.13157894736842107,0.16075156576200417,0.1478463329452852
Production Supervisor,"Manufaktur,Manufaktur",Bali,Contract,6000000.0,7000000.0,6500000.0,Manufaktur,Bali,0.10526315789473684,0.10229645093945719,0.10360884749708962
Purchasing Manager,"Manufaktur,Pembelian/Manajemen Material",Jakarta Raya,Full-time,20000000.0,28000000.0,24000000.0,Manufaktur,Jakarta Raya,0.47368421052631576,0.5407098121085595,0.5110593713620488
Head of Business Development,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Jakarta Raya,Full-time,27000000.0,45000000.0,36000000.0,Penjualan / Pemasaran,Jakarta Raya,0.6578947368421052,0.895615866388309,0.7904540162980208
Key Account Manager,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Jakarta Selatan,Full-time,15000000.0,25000000.0,20000000.0,Penjualan / Pemasaran,Jakarta Selatan,0.34210526315789475,0.47807933194154495,0.4179278230500582
Relationship Manager ( Jakarta ),"Akuntansi / Keuangan,Perbankan / Jasa Finansial",Jakarta Raya,Full-time,8000000.0,10000000.0,9000000.0,Akuntansi / Keuangan,Jakarta Raya,0.15789473684210528,0.16492693110647183,0.1618160651920838
